url,municipality_url,property_id,price,vat,state_of_the_property,build_year,availability,number_of_bedrooms,surface_bedroom_1,surface_bedroom_2,surface_bedroom_3,surface_bedroom_4,livable_surface,furnished,surface_of_living_room,attic,kitchen_equipment,kitchen_type,surface_kitchen,number_of_bathrooms,number_of_toilets,type_of_heating,type_of_glazing,elevator,orientation_of_the_front_facade,number_of_facades,frontage_width,number_of_floors,number_of_parking_places_outdoor_,garden,terrace,total_land_surface,terrain_width_at_the_roadside,sewer_connection,gas,running_water,swimming_pool,specific_primary_energy_consumption,certification_electrical_installation,certification_electrical_installation_validity,building_permission_granted,planning_permission_granted,preemption_right,g_score,p_score,flooding_area_type,demarcated_flooding_area,water_sensitive_open_space_areas,aba_44025b030100m000_20250510243_pdf,vgi_uittreksel_2025_06_10_10_35_07z_pdf,vip_00529271_pdf,sbestattest_oude_heirbaan_125_9800_deinze_pdf,certificaat_20201112_0002338682_res_1_pdf
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd11870,tournai,VBD11870,239000,0,Normal,None,Negotiable,3,None,None,None,None,130,0,50,1,None,None,None,1,1,Gas,None,0,North-east,2,None,None,None,None,None,309,None,None,1,1,None,294,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7522/blandain/vwd14836,blandain,VWD14836,459000,0,Excellent,1970,On contract,3,20,12,12,None,172,None,40,0,Fully equipped,Western kitchen,16,2,None,Electricity,Double glass,0,None,4,None,None,3,None,None,1344,None,1,None,1,1,254,"yes, certificate in accordance",None,1,1,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd24578,tournai,VBD24578,179000,0,Normal,None,None,4,None,None,None,None,180,0,None,None,None,None,None,2,2,Gas,None,0,North,2,6 m,2,None,None,None,144,None,None,None,None,None,180,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd24877,tournai,VBD24877,630000,0,None,None,None,6,None,None,None,None,479,0,None,1,None,None,None,2,None,Gas,None,0,None,2,None,None,None,None,None,530,None,None,None,None,None,304,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd25282,tournai,VBD25282,275000,0,None,None,None,None,None,None,None,None,170,None,None,None,None,None,None,None,None,Fuel oil,Double glass,None,None,2,None,None,None,None,None,None,None,None,None,None,None,370,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7540/kain/vbd25360,kain,VBD25360,730000,0,Normal,None,On contract,8,None,None,None,None,None,None,None,1,None,None,None,None,None,Fuel oil,Double glass,None,None,None,None,None,None,None,None,6900,None,None,None,None,None,291,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7520/ramegnies-chin/vba98738,ramegnies-chin,VBA98738,1950000,0,To be renovated,1876,On contract,12,None,None,None,None,1920,0,None,1,None,None,None,None,None,Not specified,None,1,None,4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7522/marquain/vbd27040,marquain,VBD27040,315000,0,None,1991,On contract,3,12,10,8,None,129,0,46,1,Fully equipped,Western kitchen,None,1,1,None,Double glass,0,None,4,19 m,None,None,None,None,1150,19 m,1,None,1,0,380,"No, certificate does not comply",None,0,0,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/cottage/for-sale/7500/tournai/vbd27823,tournai,VBD27823,495000,0,Normal,None,On contract,4,None,None,None,None,164,0,None,1,None,None,None,1,None,None,None,None,None,4,None,1,None,None,None,1920,None,None,None,None,None,131,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd27221,tournai,VBD27221,179000,0,Normal,None,None,2,None,None,None,None,129,0,None,1,None,None,None,None,1,Electricity,None,0,None,3,None,2,None,None,None,90,None,None,None,None,None,483,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7522/blandain/vbd27796,blandain,VBD27796,359000,0,To be renovated,None,None,3,18,20,None,None,212,0,48,1,Fully equipped,Western kitchen,18,1,1,Hot air,Double glass,0,None,4,None,None,2,None,None,560,None,None,None,None,0,159,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7542/mont-saint-aubert/vbd28127,mont-saint-aubert,VBD28127,1400000,0,Excellent,None,On contract,3,None,None,None,None,300,0,None,1,Fully equipped,Western kitchen,None,1,2,None,None,0,None,4,None,None,None,None,None,7353,None,None,1,1,1,140,"yes, certificate in accordance",None,1,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7522/blandain/vwd14924,blandain,VWD14924,349000,0,Excellent,1930,On contract,2,15,13,None,None,212,None,48,1,Fully equipped,Western kitchen,18,1,None,Electricity,Double glass,0,None,4,None,None,2,None,None,560,None,0,0,1,0,159,"yes, certificate in accordance",None,1,1,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7501/orcq/vbd28830,orcq,VBD28830,359000,0,Normal,None,On contract,3,None,None,None,None,145,None,None,1,Fully equipped,Western kitchen,None,1,1,Fuel oil,Double glass,0,None,4,11 m,None,None,None,None,875,11 m,None,None,None,0,246,"No, certificate does not comply",None,0,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7522/marquain/vbd29114,marquain,VBD29114,85000,0,To be renovated,None,None,2,None,None,None,None,77,0,None,None,None,None,None,1,None,Wood,None,0,None,4,None,None,None,None,None,1,None,None,None,None,None,923,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd29784,tournai,VBD29784,250000,0,To be renovated,1935,On contract,4,None,None,None,None,262,None,None,None,None,None,None,None,1,Fuel oil,Double glass,None,None,2,None,2,None,None,None,267,None,1,None,None,None,433,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7542/mont-saint-aubert/vbd14657,mont-saint-aubert,VBD14657,3000000,0,Excellent,None,None,4,None,None,None,None,700,0,None,1,Super equipped,None,None,4,4,None,None,0,None,4,None,None,None,None,None,9590,None,1,None,1,1,161,None,None,1,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd29214,tournai,VBD29214,990000,0,Normal,1950,On contract,3,36,14,26,None,900,0,40,1,Fully equipped,Western kitchen,14,2,4,Gas,Double glass,0,None,2,None,None,None,None,None,284,None,1,1,1,1,126,"yes, certificate in accordance",None,1,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd14662,tournai,VBD14662,475000,0,To be renovated,None,On contract,10,26,25,24,37,557,0,None,1,None,Independent,None,2,2,Gas,Double glass,0,None,4,None,None,4,None,None,949,None,1,1,1,0,359,None,None,1,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7522/lamain/vbd14661,lamain,VBD14661,699000,0,Excellent,2019,On contract,3,19,15,10,None,270,0,None,None,Fully equipped,Western kitchen,None,2,2,Hot air,Double glass,0,None,4,None,None,4,None,None,4000,None,1,None,1,1,173,"yes, certificate in accordance",None,1,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mansion/for-sale/7540/kain/vbd14664,kain,VBD14664,1350000,0,Normal,None,On contract,30,17,17,17,17,3000,0,None,1,Fully equipped,Western kitchen,None,4,4,None,Double glass,0,None,4,None,None,None,None,None,14229,None,None,None,1,0,346,None,None,1,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7522/blandain/vbd14665,blandain,VBD14665,1100000,0,Excellent,2004,On contract,5,14,20,15,17,494,0,None,1,Super equipped,None,None,4,3,Fuel oil,Double glass,0,None,4,None,None,None,None,None,2063,None,None,None,1,1,167,"yes, certificate in accordance",None,1,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7521/chercq/vbd14660,chercq,VBD14660,560000,0,Excellent,1997,Immediately,5,16,15,14,13,259,0,25,None,Fully equipped,Western kitchen,21,2,2,Hot air,Double glass,0,None,4,None,None,4,None,None,1289,None,1,None,1,0,221,"yes, certificate in accordance",11/12/2049,1,None,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd16159,tournai,VBD16159,495000,0,Excellent,None,On contract,6,21,20,16,16,287,0,None,1,Fully equipped,Western kitchen,None,4,2,Gas,Double glass,0,None,2,None,None,1,None,None,657,None,1,1,1,0,218,"No, certificate does not comply",04/04/2025,1,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd16581,tournai,VBD16581,205000,0,To be renovated,1904,None,5,None,None,None,None,147,0,None,1,None,None,None,1,1,Gas,None,0,None,2,None,2,None,None,None,178,None,None,None,None,None,379,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/cottage/for-sale/7542/mont-saint-aubert/vbd14663,mont-saint-aubert,VBD14663,475000,0,To demolish,None,On contract,3,None,None,None,None,None,0,None,None,None,None,None,1,None,None,None,0,None,4,None,None,None,None,None,12533,None,0,None,None,0,None,None,None,1,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd16357,tournai,VBD16357,525000,0,None,None,On contract,1,None,None,None,None,None,0,None,1,None,None,None,None,None,Not specified,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/cottage/for-sale/7543/mourcourt/rbu15627,mourcourt,RBU15627,599000,0,None,None,On contract,4,None,None,None,None,1000,None,None,None,None,Independent,None,1,None,Not specified,None,0,None,4,None,2,None,None,None,8064,None,None,None,None,0,1526,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7530/gaurain-ramecroix/vbd16053,gaurain-ramecroix,VBD16053,192500,0,None,None,On contract,3,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Double glass,None,None,None,None,None,None,None,None,None,None,None,None,None,None,261,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd18184,tournai,VBD18184,420000,0,Normal,None,Immediately,4,15,18,20,17,262,0,19,1,Fully equipped,Western kitchen,18,1,2,Gas,Double glass,0,None,2,7 m,None,None,None,None,173,7 m,None,1,1,0,220,"No, certificate does not comply",04/12/2024,1,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd17160,tournai,VBD17160,215000,0,None,None,On contract,3,None,None,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,224,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7540/kain/vbd17814,kain,VBD17814,375000,0,Excellent,1986,On contract,2,22,20,None,None,171,0,55,None,Fully equipped,Western kitchen,14,1,2,Gas,Double glass,0,None,4,None,None,None,None,None,813,None,1,1,1,0,263,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc69113,tournai,VBC69113,275000,0,Excellent,None,None,3,None,None,None,None,165,None,None,None,Super equipped,None,None,2,2,Gas,Double glass,None,None,2,None,None,None,None,None,96,None,1,1,1,None,238,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7522/hertain/vbd19538,hertain,VBD19538,359000,0,To renovate,None,None,3,15,8,19,None,265,0,None,None,None,None,None,2,2,Fuel oil,None,0,None,4,None,1,2,None,None,478,None,None,None,1,None,386,None,None,None,None,None,None,None,no flooding area,None,None,None,None,None,None,None
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd20130,tournai,VBD20130,199000,0,Normal,None,On contract,None,None,None,None,None,260,0,None,None,Fully equipped,Western kitchen,None,1,2,None,Double glass,0,None,2,None,None,None,None,None,325,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd30940,tournai,VBD30940,185000,0,None,None,None,3,None,None,None,None,150,0,None,1,None,None,None,1,None,Gas,None,0,None,2,None,None,None,None,None,558,None,None,None,None,None,160,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7538/vezon/rbu23942,vezon,RBU23942,295000,None,New,None,None,3,None,None,None,None,145,None,None,None,None,None,None,None,None,None,None,None,None,3,None,None,None,None,None,631,None,None,None,1,None,None,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7503/froyennes/vbd19577,froyennes,VBD19577,695000,0,Excellent,None,On contract,3,26,12,16,None,237,0,50,None,Super equipped,None,18,1,2,Fuel oil,Double glass,0,None,4,None,None,10,None,None,6005,None,None,None,None,1,240,"yes, certificate in accordance",None,0,0,0,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7500/tournai/vbd06239,tournai,VBD06239,990000,0,Excellent,1997,On contract,5,18,16,14,14,390,0,51,1,Fully equipped,Western kitchen,None,2,None,Fuel oil,Double glass,0,None,4,None,None,6,None,None,5280,None,1,None,1,1,166,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7502/esplechin/vbd31140,esplechin,VBD31140,145000,0,Fully renovated,None,On contract,2,None,None,None,None,93,0,None,1,None,None,None,1,1,Electricity,Double glass,0,None,3,None,None,1,None,None,150,None,1,None,1,0,303,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd32817,tournai,VBD32817,128000,0,To be renovated,None,On contract,3,None,None,None,None,168,None,None,None,None,None,None,1,None,None,None,None,None,2,None,None,None,None,None,361,None,None,None,None,None,317,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7506/willemeau/vbd31601,willemeau,VBD31601,115000,0,To renovate,None,On contract,2,15,14,None,None,112,0,27,None,None,None,9,1,1,None,Double glass,0,None,3,None,None,1,None,None,210,None,1,None,1,0,470,"No, certificate does not comply",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7540/kain/vbd33117,kain,VBD33117,140000,0,To be renovated,None,None,4,None,None,None,None,None,0,None,1,None,None,None,1,None,None,None,0,None,2,None,None,None,None,None,130,None,None,None,None,None,950,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/villa/for-sale/7500/ere/vbd33115,ere,VBD33115,330000,0,To be renovated,None,None,4,None,None,None,None,228,0,None,None,None,None,None,1,None,Fuel oil,None,0,None,4,None,None,None,None,None,1055,None,None,None,None,None,362,"yes, certificate in accordance",None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7543/mourcourt/vbc89140,mourcourt,VBC89140,289000,0,Normal,None,On contract,3,20,18,16,None,207,0,58,1,Fully equipped,Western kitchen,28,1,1,None,Double glass,0,None,4,12 m,None,None,None,None,1041,12 m,1,None,1,0,292,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd34067,tournai,VBD34067,310000,0,None,None,On contract,3,None,None,None,None,260,0,None,1,None,None,None,1,None,Not specified,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,343,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7533/thimougies/vbd34190,thimougies,VBD34190,100000,0,To be renovated,None,On contract,3,18,25,20,None,175,None,None,1,None,None,18,2,None,None,None,None,None,2,None,None,None,None,None,None,None,None,None,None,None,711,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/7520/templeuve/vbd13861,templeuve,VBD13861,995000,0,Normal,1995,None,4,None,None,None,None,456,0,68,None,None,None,None,3,None,Fuel oil,None,0,None,None,None,None,6,None,None,5232,None,None,None,None,None,190,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
