url,postal_code,municipality,property_id,price,vat,currently_leased,availability,number_of_bedrooms,furnished,attic,garage,number_of_garages,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,number_of_facades,number_of_floors,garden,terrace,specific_primary_energy_consumption,certification_electrical_installation,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/residence/for-sale/2860/sint-katelijne-waver/rbu64264,2860,sint-katelijne-waver,RBU64264,969 000 €,No,No,Negotiable,5,No,,Yes,2,2,3,Gas,No,South-west,,,Yes,Yes,121 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7850/enghien/vbd47955,7850,enghien,VBD47955,295 000 €,No,,On contract,2,,Yes,Yes,,2,2,Gas,,North,2,,Yes,,328 kWh/m²/year,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbu64265,3583,paal,RBU64265,169 000 €,No,No,On contract,2,No,Yes,Yes,1,1,1,Fuel oil,No,South-east,2,,Yes,No,984 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbu64266,2400,mol,RBU64266,749 000 €,No,No,On contract,5,No,Yes,Yes,,2,2,Gas,Yes,South,3,,Yes,Yes,260 kWh/m²/year,"No, certificate does not comply",Industrial zone,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3900/overpelt/rbu64267,3900,overpelt,RBU64267,589 000 €,,No,Negotiable,3,No,,,,,2,,No,South-east,4,,Yes,Yes,,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu64268,3900,pelt,RBU64268,390 000 €,No,No,On contract,4,No,,Yes,,1,1,Gas,No,North-west,4,,Yes,Yes,619 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8211/aartrijke/rbu64276,8211,aartrijke,RBU64276,279 000 €,No,No,On contract,3,No,,,,1,2,Electricity,No,,4,,Yes,No,355 kWh/m²/year,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4300/waremme/vbd47956,4300,waremme,VBD47956,180 000 €,No,,On contract,2,,Yes,,,1,1,Fuel oil,,,2,,Yes,Yes,470 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu64287,2610,wilrijk,RBU64287,365 000 €,No,No,On contract,3,No,,,,1,2,,No,North,2,,Yes,No,200 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu64288,2140,borgerhout,RBU64288,239 000 €,No,No,On contract,4,No,,,,1,,Gas,No,West,2,,No,No,610 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/5002/saint-servais/vbd47961,5002,saint-servais,VBD47961,275 000 €,No,No,On contract,4,No,Yes,,,2,2,Gas,No,,2,2,Yes,Yes,410 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbu64289,8400,oostende,RBU64289,279 000 €,No,No,,3,No,,,,,,Gas,No,,3,,No,No,,Not applicable,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2960/brecht/rbu64290,2960,brecht,RBU64290,189 000 €,No,No,On contract,2,No,,Yes,,1,,,No,South-west,3,,Yes,No,567 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd47962,6001,marcinelle,VBD47962,180 000 €,No,No,On contract,4,,Yes,,,,,,,,,,No,No,430 kWh/m²/year,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu64292,2100,deurne,RBU64292,329 000 €,No,No,On contract,2,No,,,,1,2,Electricity,No,South-east,2,,No,Yes,761 kWh/m²/year,"No, certificate does not comply","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/1301/bierges/vbd47965,1301,bierges,VBD47965,795 000 €,No,Yes,,4,No,Yes,Yes,2,2,3,Fuel oil,No,,3,2,Yes,Yes,241 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1301/bierges/vbd47969,1301,bierges,VBD47969,995 000 €,No,,On contract,5,No,Yes,Yes,,3,3,Electricity,No,North-west,4,2,Yes,Yes,338 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1390/biez/vbd47971,1390,biez,VBD47971,1 250 000 €,No,,On contract,6,No,Yes,Yes,2,2,2,Fuel oil,No,,4,1,Yes,Yes,427 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd47978,1150,sint-pieters-woluwe,VBD47978,749 000 €,No,No,On contract,4,No,,Yes,,2,3,,No,,2,3,Yes,Yes,178 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/1080/sint-jans-molenbeek/vbd47980,1080,sint-jans-molenbeek,VBD47980,640 000 €,No,Yes,,2,,,Yes,1,2,2,Gas,,,2,,Yes,Yes,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2240/massenhoven/rbu64297,2240,massenhoven,RBU64297,695 000 €,No,No,On contract,5,No,,Yes,1,2,3,Gas,No,North,4,,Yes,Yes,164 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2800/mechelen/rbu64298,2800,mechelen,RBU64298,610 000 €,No,No,On contract,4,No,Yes,,,1,2,Gas,No,South-west,3,,Yes,Yes,,"yes, certificate in accordance","Residential zone (residential, urban)",,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9500/geraardsbergen/rbu64299,9500,geraardsbergen,RBU64299,129 000 €,No,Yes,On contract,3,No,Yes,,,1,2,Gas,,West,2,3,No,No,223 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2430/vorst/rbu64300,2430,vorst,RBU64300,435 000 €,,No,Immediately,3,No,Yes,,,1,2,,No,,3,,Yes,Yes,,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/cottage/for-sale/3640/kinrooi/rbu64303,3640,kinrooi,RBU64303,319 000 €,No,,On contract,5,,Yes,Yes,1,1,,Fuel oil,,,4,,Yes,Yes,742 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4217/heron/vbd47983,4217,heron,VBD47983,289 000 €,No,No,On contract,3,No,Yes,Yes,2,1,2,Fuel oil,No,South,4,,Yes,No,526 kWh/m²/year,Not applicable,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3640/kinrooi/rbu64304,3640,kinrooi,RBU64304,449 000 €,No,,On contract,3,,Yes,Yes,1,1,,Hot air,,,4,,Yes,Yes,74 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3630/maasmechelen/rbu64305,3630,maasmechelen,RBU64305,275 000 €,No,No,On contract,2,,Yes,Yes,1,1,1,Gas,No,South,4,,Yes,Yes,320 kWh/m²/year,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vwd15562,7500,tournai,VWD15562,180 000 €,No,,,2,,Yes,,,1,,Gas,,,3,,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/7600/peruwelz/vbd47986,7600,peruwelz,VBD47986,450 000 €,No,No,On contract,4,No,Yes,Yes,1,2,1,Gas,No,South,4,1,Yes,Yes,224 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7300/boussu/vbd47987,7300,boussu,VBD47987,170 000 €,No,No,On contract,3,,Yes,Yes,,1,1,Electricity,,,4,,Yes,No,887 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rbu64311,2160,wommelgem,RBU64311,629 000 €,No,No,,4,,Yes,Yes,1,2,2,Gas,No,North,4,,Yes,Yes,0 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2970/schilde/rbu64312,2970,schilde,RBU64312,385 000 €,No,No,On contract,3,,,,,1,3,Gas,No,North-east,2,,Yes,Yes,0 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu64313,8000,brugge,RBU64313,319 000 €,No,No,On contract,2,,,,,1,2,Gas,No,South,2,,No,No,,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu64314,8000,brugge,RBU64314,369 000 €,No,No,On contract,2,,Yes,,,,,Gas,No,,2,,Yes,No,,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/cottage/for-sale/6661/mont/vbd47992,6661,mont,VBD47992,225 000 €,No,,On contract,5,No,Yes,,,1,,Fuel oil,,,4,,Yes,Yes,408 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2200/noorderwijk/rbu64318,2200,noorderwijk,RBU64318,389 000 €,No,No,On contract,3,No,,Yes,1,1,1,Fuel oil,No,North-east,4,,Yes,Yes,891 kWh/m²/year,"yes, certificate in accordance","Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/1640/sint-genesius-rode/vbd47995,1640,sint-genesius-rode,VBD47995,665 000 €,No,No,,5,,,Yes,3,3,3,Gas,No,South-east,4,2,Yes,No,390 kWh/m²/year,,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd47997,1180,ukkel,VBD47997,550 000 €,No,No,On contract,4,No,,Yes,1,2,3,Gas,No,,2,2,Yes,Yes,375 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1190/vorst/vbd48004,1190,vorst,VBD48004,2 650 000 €,,No,On contract,4,No,,Yes,2,5,6,Gas,Yes,,3,4,Yes,Yes,38 kWh/m²/year,"yes, certificate in accordance",,,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd48006,1050,elsene,VBD48006,2 650 000 €,,No,On contract,4,No,,Yes,2,5,6,Gas,Yes,,3,4,Yes,Yes,38 kWh/m²/year,"yes, certificate in accordance",,,(information not available)
https://immovlan.be/en/detail/residence/for-sale/5580/wavreille/vbd48010,5580,wavreille,VBD48010,159 000 €,No,No,On contract,3,No,Yes,,,,1,Fuel oil,No,North-west,3,,Yes,No,316 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/5575/willerzie/vbd48011,5575,willerzie,VBD48011,169 000 €,No,No,On contract,3,No,Yes,Yes,1,,2,Fuel oil,No,West,2,,Yes,Yes,472 kWh/m²/year,"yes, certificate in accordance",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vbd48012,6200,chatelineau,VBD48012,389 000 €,No,No,On contract,3,No,Yes,Yes,3,,2,Gas,No,South-east,2,,Yes,Yes,260 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd48015,1150,sint-pieters-woluwe,VBD48015,1 225 000 €,No,,On contract,4,No,Yes,Yes,1,2,3,Gas,No,South,3,3,Yes,Yes,189 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd48017,1150,sint-pieters-woluwe,VBD48017,950 000 €,No,,On contract,4,No,,Yes,1,2,3,Gas,No,South,3,3,Yes,Yes,189 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu64328,2570,duffel,RBU64328,419 000 €,No,No,,3,,,Yes,,1,2,Gas,No,South-west,2,2,Yes,No,164 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd48018,1160,oudergem,VBD48018,850 000 €,No,,On contract,5,No,Yes,Yes,1,2,4,,No,West,2,3,Yes,Yes,148 kWh/m²/year,No certificate,,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/1080/sint-jans-molenbeek/vbd48020,1080,sint-jans-molenbeek,VBD48020,595 000 €,No,,,7,No,Yes,,,5,5,Gas,No,North,2,3,Yes,Yes,177 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3040/huldenberg/rbu64329,3040,huldenberg,RBU64329,250 000 €,No,No,On contract,2,,,,,1,2,Electricity,No,,,,Yes,Yes,612 kWh/m²/year,,Residential recreation aria,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3290/deurne/rbu64330,3290,deurne,RBU64330,295 000 €,No,,On contract,3,,,Yes,1,2,2,Fuel oil,,,4,,Yes,Yes,453 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7100/haine-saint-pierre/vbd48024,7100,haine-saint-pierre,VBD48024,115 000 €,No,No,On contract,3,,,,,1,,Gas,,,2,,No,No,307 kWh/m²/year,"yes, certificate in accordance",,(information not available),(information not available)
https://immovlan.be/en/detail/cottage/for-sale/4280/merdorp/vwd15564,4280,merdorp,VWD15564,570 000 €,No,,,4,,Yes,,,2,,Fuel oil,,South-east,,,Yes,Yes,249 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbu64333,2400,mol,RBU64333,428 000 €,No,No,On contract,3,,Yes,Yes,1,1,2,Fuel oil,No,South-east,4,,Yes,Yes,726 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2490/balen/rbu64334,2490,balen,RBU64334,495 000 €,No,No,On contract,4,,Yes,Yes,2,1,2,Fuel oil,No,,4,,Yes,No,507 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3970/leopoldsburg/rbu64335,3970,leopoldsburg,RBU64335,249 000 €,No,No,On contract,2,,Yes,Yes,2,1,1,Fuel oil,No,West,3,,Yes,No,622 kWh/m²/year,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4040/herstal/rbu64337,4040,herstal,RBU64337,139 000 €,No,No,On contract,3,,,,,,,Gas,No,,2,,No,No,450 kWh/m²/year,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu64342,1800,vilvoorde,RBU64342,275 000 €,No,,Negotiable,3,,No,,,2,,Gas,No,,,3,No,No,509 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/4102/ougree/vbd48060,4102,ougree,VBD48060,299 000 €,No,,,4,No,Yes,Yes,1,1,,Not specified,No,South-east,,2,Yes,Yes,116 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9220/hamme/rbu64348,9220,hamme,RBU64348,325 000 €,No,,,4,No,Yes,Yes,1,1,,Gas,No,,,,No,Yes,323 kWh/m²/year,Not applicable,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu64349,1800,vilvoorde,RBU64349,465 000 €,No,,,3,,No,,,1,,Solar energy,No,,,1,Yes,No,29 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/rbu64350,9050,gentbrugge,RBU64350,399 000 €,No,,,4,No,No,,,1,,Gas,No,,,3,Yes,No,645 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8670/koksijde/rbu64352,8670,koksijde,RBU64352,345 000 €,No,,,3,,No,Yes,1,1,,Electricity,No,,,,Yes,Yes,593 kWh/m²/year,No certificate,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1325/chaumont-gistoux/vbd48065,1325,chaumont-gistoux,VBD48065,499 000 €,No,Yes,,3,No,,Yes,2,1,2,Electricity,No,,4,1,Yes,Yes,414 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2812/muizen/rbu64354,2812,muizen,RBU64354,375 000 €,No,,,3,,Yes,Yes,1,1,1,Gas,,,2,,Yes,Yes,244 kWh/m²/year,"No, certificate does not comply",,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6043/ransart/vbd48068,6043,ransart,VBD48068,249 000 €,No,,On contract,2,,Yes,Yes,,1,,,,,3,,Yes,Yes,304 kWh/m²/year,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbu64361,2400,mol,RBU64361,269 000 €,No,No,,3,,,Yes,2,2,2,,No,South,3,,Yes,No,,,Extended area of residence,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd48069,1160,oudergem,VBD48069,530 000 €,No,No,,3,No,Yes,Yes,1,1,2,Fuel oil,No,South-east,2,2,No,Yes,329 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1742/sint-katherina-lombeek/rbu64362,1742,sint-katherina-lombeek,RBU64362,319 000 €,No,No,On contract,4,No,Yes,Yes,1,1,,Fuel oil,No,,2,2,,Yes,609 kWh/m²/year,"No, certificate does not comply",,(information not available),(information not available)
